"You understand and agree that the content of this document reflects order(s) placed / transaction(s) executed by you, and is solely provided for your own general information. This document does not constitute any financial, investment, legal, tax or any other advice. This document is available to you on an 'as-is' basis only, and Crypto.com is not liable for your amendment(s) to this document after export."
"Export contains maximum 65,000 data, older data after the limit will be excluded. Please review the records and adjust date range to export again to capture any additional data."
Export Date: 2025-10-31T10:23:25.471869Z[UTC]
Order ID,Time (UTC),Pair,Order Type,Side,Order Amount,Average Price,Deal Volume,Total,Trigger Condition,Status
5755600467704222233,2025-08-18 00:31:05.213,ETH_USD,LIMIT,SELL,3.9516,0,0.0000,0.00,0.00,CANCELED
5755600467704213415,2025-08-18 00:31:02.515,DOT_USDT,MARKET,BUY,2.48,4.0296,2.48,9.9933,0.0000,CANCELED
5755600467704023632,2025-08-18 00:29:42.339,ETH_USD,LIMIT,BUY,4.0000,4450.12,4.0000,17800.48,0.00,FILLED
5755600467682166005,2025-08-17 19:00:21.011,NEAR_USDT,MARKET,BUY,3.6,2.7435,3.6,9.8766,0.0000,CANCELED
5755600467682130860,2025-08-17 19:00:10.033,NEAR_USDT,MARKET,BUY,3.6,2.7420,3.6,9.8712,0.0000,CANCELED
5755600467682101075,2025-08-17 19:00:00.692,SOL_USDT,MARKET,BUY,0.052,192.17,0.052,9.99,0.00,CANCELED
5755600467682094371,2025-08-17 18:59:57.487,NEAR_USDT,MARKET,BUY,3.6,2.7416,3.6,9.8699,0.0000,CANCELED
5755600467682077346,2025-08-17 18:59:47.368,SOL_USDT,MARKET,BUY,0.052,192.07,0.052,9.99,0.00,CANCELED
5755600467682072974,2025-08-17 18:59:44.037,NEAR_USDT,MARKET,BUY,3.6,2.7420,3.6,9.8711,0.0000,CANCELED
5755600467682054290,2025-08-17 18:59:32.862,SOL_USDT,MARKET,BUY,0.052,192.06,0.052,9.99,0.00,CANCELED
5755600467682047369,2025-08-17 18:59:30.043,NEAR_USDT,MARKET,BUY,3.6,2.7395,3.6,9.8622,0.0000,CANCELED
5755600467682030718,2025-08-17 18:59:20.727,SOL_USDT,MARKET,BUY,0.052,191.96,0.052,9.98,0.00,CANCELED
5755600467682022417,2025-08-17 18:59:17.667,NEAR_USDT,MARKET,BUY,3.6,2.7385,3.6,9.8586,0.0000,CANCELED
5755600467681994486,2025-08-17 18:59:06.444,SOL_USDT,MARKET,BUY,0.052,191.99,0.052,9.98,0.00,CANCELED
5755600467681989737,2025-08-17 18:59:04.274,NEAR_USDT,MARKET,BUY,3.6,2.7369,3.6,9.8527,0.0000,CANCELED
5755600467681972431,2025-08-17 18:58:55.156,SOL_USDT,MARKET,BUY,0.052,191.94,0.052,9.98,0.00,CANCELED
5755600467681968069,2025-08-17 18:58:52.299,NEAR_USDT,MARKET,BUY,3.6,2.7376,3.6,9.8555,0.0000,CANCELED
5755600467681950550,2025-08-17 18:58:41.577,SOL_USDT,MARKET,BUY,0.052,191.86,0.052,9.98,0.00,CANCELED
5755600467681946011,2025-08-17 18:58:38.208,NEAR_USDT,MARKET,BUY,3.6,2.7371,3.6,9.8534,0.0000,CANCELED
5755600467681925153,2025-08-17 18:58:26.696,SOL_USDT,MARKET,BUY,0.052,191.82,0.052,9.97,0.00,CANCELED
5755600467681898741,2025-08-17 18:58:17.648,SOL_USDT,MARKET,BUY,0.052,191.90,0.052,9.98,0.00,CANCELED
5755600467681875085,2025-08-17 18:58:07.726,SOL_USDT,MARKET,BUY,0.052,191.86,0.052,9.98,0.00,CANCELED
5755600467681845688,2025-08-17 18:57:58.767,SOL_USDT,MARKET,BUY,0.052,191.76,0.052,9.97,0.00,CANCELED
5755600467681823596,2025-08-17 18:57:49.169,SOL_USDT,MARKET,BUY,0.052,191.73,0.052,9.97,0.00,CANCELED
5755600467681800182,2025-08-17 18:57:38.778,SOL_USDT,MARKET,BUY,0.052,191.70,0.052,9.97,0.00,CANCELED
5755600467681760197,2025-08-17 18:57:27.814,SOL_USDT,MARKET,BUY,0.052,191.45,0.052,9.96,0.00,CANCELED
5755600467681743920,2025-08-17 18:57:18.841,SOL_USDT,MARKET,BUY,0.052,191.54,0.052,9.96,0.00,CANCELED
5755600467681729168,2025-08-17 18:57:09.667,SOL_USDT,MARKET,BUY,0.052,191.49,0.052,9.96,0.00,CANCELED
5755600467681700065,2025-08-17 18:56:59.405,SOL_USDT,MARKET,BUY,0.052,191.41,0.052,9.95,0.00,CANCELED
5755600467681680883,2025-08-17 18:56:49.466,SOL_USDT,MARKET,BUY,0.052,191.35,0.052,9.95,0.00,CANCELED
5755600467681660704,2025-08-17 18:56:40.036,SOL_USDT,MARKET,BUY,0.052,191.31,0.052,9.95,0.00,CANCELED
5755600467681634810,2025-08-17 18:56:29.729,SOL_USDT,MARKET,BUY,0.052,191.25,0.052,9.95,0.00,CANCELED
5755600467681594753,2025-08-17 18:56:20.217,SOL_USDT,MARKET,BUY,0.052,191.04,0.052,9.93,0.00,CANCELED
5755600467681550161,2025-08-17 18:56:10.521,SOL_USDT,MARKET,BUY,0.052,190.80,0.052,9.92,0.00,CANCELED
5755600467681485081,2025-08-17 18:55:59.715,SOL_USDT,MARKET,BUY,0.052,190.94,0.052,9.93,0.00,CANCELED
5755600467681444635,2025-08-17 18:55:50.363,SOL_USDT,MARKET,BUY,0.052,191.28,0.052,9.95,0.00,CANCELED
5755600467681396138,2025-08-17 18:55:41.392,SOL_USDT,MARKET,BUY,0.052,190.91,0.052,9.93,0.00,CANCELED
5755600467459477595,2025-08-15 14:20:42.118,ALGO_USDT,MARKET,BUY,78,0.25569,78,19.94367,0.00000,CANCELED
5755600467458389657,2025-08-15 14:13:06.496,BTC_USDT,MARKET,BUY,0.00042,118014.00,0.00042,49.57,0.00,CANCELED
5755600467451223605,2025-08-15 13:33:27.105,ALGO_USDT,MARKET,BUY,38,0.25865,38,9.82857,0.00000,CANCELED
5755600467447665396,2025-08-15 13:07:38.303,BTC_USDT,MARKET,BUY,0.00008,118723.72,0.00008,9.50,0.00,CANCELED
5755600467447526605,2025-08-15 13:06:26.154,ALGO_USDT,MARKET,BUY,38,0.25880,38,9.83436,0.00000,CANCELED
5755600467407662146,2025-08-15 04:58:42.426,ADA_USD,LIMIT,SELL,10843.0,0.97930,10843.0,10618.54990,0.00000,FILLED
5755600467407637902,2025-08-15 04:58:03.520,ADA_USD,STOP_LIMIT,SELL,10843.4,0,0.0,0.00000,0.84060,CANCELED
5755600467407512199,2025-08-15 04:55:27.644,ADA_USD,LIMIT,BUY,11361.9,0.92414,11361.9,10499.97783,0.00000,FILLED
5755600467382513607,2025-08-14 23:31:53.286,SOL_USDT,STOP_LOSS,SELL,0.050,0,0.000,0.00,181.36,CANCELED
5755600467382513472,2025-08-14 23:31:53.048,SOL_USDT,TAKE_PROFIT,SELL,0.050,0,0.000,0.00,202.69,CANCELED
5755600467378453887,2025-08-14 22:31:38.534,SOL_USDT,STOP_LOSS,SELL,0.050,0,0.000,0.00,179.47,CANCELED
5755600467378453815,2025-08-14 22:31:38.419,SOL_USDT,TAKE_PROFIT,SELL,0.050,0,0.000,0.00,200.95,CANCELED
5755600467372794633,2025-08-14 21:31:19.649,SOL_USDT,STOP_LOSS,SELL,0.050,0,0.000,0.00,177.76,CANCELED
5755600467372794503,2025-08-14 21:31:19.523,SOL_USDT,TAKE_PROFIT,SELL,0.050,0,0.000,0.00,198.88,CANCELED
5755600467370058831,2025-08-14 21:01:10.597,SOL_USDT,STOP_LOSS,SELL,0.050,0,0.000,0.00,180.32,CANCELED
5755600467370058661,2025-08-14 21:01:10.458,SOL_USDT,TAKE_PROFIT,SELL,0.050,0,0.000,0.00,201.83,CANCELED
5755600467353249059,2025-08-14 17:50:40.404,SOL_USDT,STOP_LOSS,SELL,0.050,0,0.000,0.00,181.54,CANCELED
5755600467353248828,2025-08-14 17:50:40.203,SOL_USDT,TAKE_PROFIT,SELL,0.050,0,0.000,0.00,203.89,CANCELED
5755600467351231899,2025-08-14 17:30:34.391,SOL_USDT,STOP_LOSS,SELL,0.050,0,0.000,0.00,183.38,CANCELED
5755600467351231673,2025-08-14 17:30:34.260,SOL_USDT,TAKE_PROFIT,SELL,0.050,0,0.000,0.00,205.02,CANCELED
5755600467341326392,2025-08-14 16:20:09.039,SOL_USDT,STOP_LOSS,SELL,0.050,0,0.000,0.00,179.74,CANCELED
5755600467341326029,2025-08-14 16:20:08.833,SOL_USDT,TAKE_PROFIT,SELL,0.050,0,0.000,0.00,202.29,CANCELED
5755600467339426583,2025-08-14 16:10:07.507,SOL_USDT,STOP_LOSS,SELL,0.050,0,0.000,0.00,181.62,CANCELED
5755600467339426211,2025-08-14 16:10:07.321,SOL_USDT,TAKE_PROFIT,SELL,0.050,0,0.000,0.00,204.80,CANCELED
5755600467330112494,2025-08-14 15:09:56.861,SOL_USDT,STOP_LOSS,SELL,0.050,0,0.000,0.00,183.70,CANCELED
5755600467330112121,2025-08-14 15:09:56.625,SOL_USDT,TAKE_PROFIT,SELL,0.050,0,0.000,0.00,206.64,CANCELED
5755600467325870366,2025-08-14 14:39:44.812,SOL_USDT,STOP_LOSS,SELL,0.050,0,0.000,0.00,184.97,CANCELED
5755600467325869948,2025-08-14 14:39:44.656,SOL_USDT,TAKE_PROFIT,SELL,0.050,0,0.000,0.00,208.90,CANCELED
5755600467310052949,2025-08-14 13:19:18.447,SOL_USDT,STOP_LOSS,SELL,0.050,0,0.000,0.00,180.92,CANCELED
5755600467310051577,2025-08-14 13:19:18.163,SOL_USDT,TAKE_PROFIT,SELL,0.050,0,0.000,0.00,205.37,CANCELED
5755600467308080324,2025-08-14 13:09:17.143,SOL_USDT,STOP_LOSS,SELL,0.050,0,0.000,0.00,175.57,CANCELED
5755600467308079726,2025-08-14 13:09:16.903,SOL_USDT,TAKE_PROFIT,SELL,0.050,0,0.000,0.00,204.31,CANCELED
5755600467305016820,2025-08-14 12:59:14.429,SOL_USDT,STOP_LOSS,SELL,0.050,0,0.000,0.00,181.86,CANCELED
5755600467305015238,2025-08-14 12:59:14.156,SOL_USDT,TAKE_PROFIT,SELL,0.050,0,0.000,0.00,207.83,CANCELED
5755600467302888180,2025-08-14 12:49:09.357,SOL_USDT,STOP_LOSS,SELL,0.050,0,0.000,0.00,183.82,CANCELED
5755600467302886817,2025-08-14 12:49:09.120,SOL_USDT,TAKE_PROFIT,SELL,0.050,0,0.000,0.00,207.83,CANCELED
5755600467301443403,2025-08-14 12:41:51.586,SOL_USDT,STOP_LOSS,SELL,0.050,0,0.000,0.00,184.43,CANCELED
5755600467301442584,2025-08-14 12:41:51.068,SOL_USDT,TAKE_PROFIT_LIMIT,SELL,0.050,0,0.000,0.00,2153235.00,REJECTED
5755600467301442292,2025-08-14 12:41:50.921,SOL_USDT,TAKE_PROFIT,SELL,0.050,0,0.000,0.00,2153235.00,REJECTED
5755600467301424503,2025-08-14 12:41:45.119,SOL_USDT,MARKET,BUY,0.050,196.57,0.050,9.83,0.00,CANCELED
5755600467301277246,2025-08-14 12:41:04.220,SOL_USDT,MARKET,SELL,0.050,196.41,0.050,9.82,0.00,FILLED
5755600467301272185,2025-08-14 12:41:03.013,SOL_USDT,STOP_LIMIT,SELL,0.050,0,0.000,0.00,17870.00,REJECTED
5755600467301271544,2025-08-14 12:41:02.834,SOL_USDT,STOP_LOSS,SELL,0.050,0,0.000,0.00,17870.00,REJECTED
5755600467301270887,2025-08-14 12:41:02.614,SOL_USDT,TAKE_PROFIT_LIMIT,SELL,0.050,0,0.000,0.00,21532.00,REJECTED
5755600467301268444,2025-08-14 12:41:01.985,SOL_USDT,TAKE_PROFIT,SELL,0.050,0,0.000,0.00,21532.00,REJECTED
5755600467301238634,2025-08-14 12:40:56.456,SOL_USDT,MARKET,BUY,0.050,196.91,0.050,9.85,0.00,CANCELED
5755600467288853957,2025-08-14 12:35:13.000,NEAR_USDT,MARKET,SELL,3.3,2.7557,3.3,9.0938,2.7600,FILLED
5755600467298712829,2025-08-14 12:34:46.000,SOL_USDT,MARKET,SELL,0.050,190.61,0.050,9.53,191.04,FILLED
5755600467298712704,2025-08-14 12:29:05.241,SOL_USDT,TAKE_PROFIT,SELL,0.050,0,0.000,0.00,215.73,CANCELED
5755600467290237823,2025-08-14 10:58:37.301,SOL_USDT,STOP_LOSS,SELL,0.050,0,0.000,0.00,189.78,CANCELED
5755600467290237637,2025-08-14 10:58:37.178,SOL_USDT,TAKE_PROFIT,SELL,0.050,0,0.000,0.00,213.40,CANCELED
5755600467290229624,2025-08-14 10:58:30.340,SOL_USDT,STOP_LOSS,SELL,0.050,0,0.000,0.00,190.21,CANCELED
5755600467290229543,2025-08-14 10:58:30.214,SOL_USDT,TAKE_PROFIT_LIMIT,SELL,0.050,0,0.000,0.00,213402.00,REJECTED
5755600467290229476,2025-08-14 10:58:30.050,SOL_USDT,TAKE_PROFIT,SELL,0.050,0,0.000,0.00,213402.00,REJECTED
5755600467290225301,2025-08-14 10:58:25.706,SOL_USDT,MARKET,BUY,0.049,202.32,0.049,9.91,0.00,CANCELED
5755600467290172417,2025-08-14 10:57:47.363,SOL_USDT,MARKET,SELL,0.049,202.12,0.049,9.90,0.00,FILLED
5755600467290171330,2025-08-14 10:57:46.216,SOL_USDT,STOP_LIMIT,SELL,0.050,0,0.000,0.00,18978.00,REJECTED
5755600467290171167,2025-08-14 10:57:46.085,SOL_USDT,STOP_LOSS,SELL,0.050,0,0.000,0.00,18978.00,REJECTED
5755600467290170875,2025-08-14 10:57:45.955,SOL_USDT,TAKE_PROFIT_LIMIT,SELL,0.050,0,0.000,0.00,21340.00,REJECTED
5755600467290170631,2025-08-14 10:57:45.740,SOL_USDT,TAKE_PROFIT,SELL,0.050,0,0.000,0.00,21340.00,REJECTED
5755600467290166070,2025-08-14 10:57:41.211,SOL_USDT,MARKET,BUY,0.049,202.06,0.049,9.90,0.00,CANCELED
5755600467288853537,2025-08-14 10:48:13.441,NEAR_USDT,TAKE_PROFIT,SELL,3.3,0,0.0,0.0000,3.0900,CANCELED
5755600467288301747,2025-08-14 10:44:46.525,SOL_USDT,MARKET,SELL,0.049,202.39,0.049,9.92,0.00,FILLED
5755600467288298572,2025-08-14 10:44:44.692,SOL_USDT,STOP_LIMIT,SELL,0.050,0,0.000,0.00,18976.00,REJECTED
5755600467288298344,2025-08-14 10:44:44.565,SOL_USDT,STOP_LOSS,SELL,0.050,0,0.000,0.00,18976.00,REJECTED
5755600467288298095,2025-08-14 10:44:44.424,SOL_USDT,TAKE_PROFIT_LIMIT,SELL,0.050,0,0.000,0.00,21503.00,REJECTED
5755600467288297921,2025-08-14 10:44:44.272,SOL_USDT,TAKE_PROFIT,SELL,0.050,0,0.000,0.00,21503.00,REJECTED
5755600467288289205,2025-08-14 10:44:40.078,SOL_USDT,MARKET,BUY,0.049,202.47,0.049,9.92,0.00,CANCELED
5755600467276739307,2025-08-14 08:43:59.033,DOT_USDT,MARKET,SELL,2.00,4.1871,2.00,8.3742,0.0000,FILLED
5755600467276736739,2025-08-14 08:43:56.636,DOT_USDT,STOP_LIMIT,SELL,2.38,0,0.00,0.0000,3935052.0000,REJECTED
5755600467276736465,2025-08-14 08:43:56.472,DOT_USDT,STOP_LOSS,SELL,2.38,0,0.00,0.0000,3935052.0000,REJECTED
5755600467276736344,2025-08-14 08:43:56.346,DOT_USDT,TAKE_PROFIT_LIMIT,SELL,2.38,0,0.00,0.0000,4431.0000,REJECTED
5755600467276736131,2025-08-14 08:43:56.220,DOT_USDT,TAKE_PROFIT,SELL,2.38,0,0.00,0.0000,4431.0000,REJECTED
5755600467276730150,2025-08-14 08:43:51.974,DOT_USDT,MARKET,BUY,2.38,4.1883,2.38,9.9681,0.0000,CANCELED
5755600467273865420,2025-08-14 08:17:35.151,NEAR_USDT,STOP_LOSS,SELL,3.3,0,0.0,0.0000,2.8100,CANCELED
5755600467273865236,2025-08-14 08:17:35.016,NEAR_USDT,TAKE_PROFIT,SELL,3.3,0,0.0,0.0000,3.1500,CANCELED
5755600467272699176,2025-08-14 08:07:31.450,NEAR_USDT,STOP_LOSS,SELL,3.3,0,0.0,0.0000,2.8300,CANCELED
5755600467272698864,2025-08-14 08:07:31.331,NEAR_USDT,TAKE_PROFIT,SELL,3.3,0,0.0,0.0000,3.2000,CANCELED
5755600467271612297,2025-08-14 07:57:30.514,NEAR_USDT,STOP_LOSS,SELL,3.3,0,0.0,0.0000,2.8000,CANCELED
5755600467271612077,2025-08-14 07:57:30.362,NEAR_USDT,TAKE_PROFIT,SELL,3.3,0,0.0,0.0000,3.1900,CANCELED
5755600467267296835,2025-08-14 07:12:24.626,NEAR_USDT,STOP_LOSS,SELL,3.3,0,0.0,0.0000,2.7800,CANCELED
5755600467267296300,2025-08-14 07:12:24.491,NEAR_USDT,TAKE_PROFIT,SELL,3.3,0,0.0,0.0000,3.1300,CANCELED
5755600467262973729,2025-08-14 06:32:13.534,NEAR_USDT,STOP_LOSS,SELL,3.3,0,0.0,0.0000,2.7900,CANCELED
5755600467262973413,2025-08-14 06:32:13.377,NEAR_USDT,TAKE_PROFIT,SELL,3.3,0,0.0,0.0000,3.1300,CANCELED
5755600467261713379,2025-08-14 06:23:04.280,NEAR_USDT,STOP_LOSS,SELL,3.3,0,0.0,0.0000,2.7800,CANCELED
5755600467261713020,2025-08-14 06:23:04.144,NEAR_USDT,TAKE_PROFIT_LIMIT,SELL,3.3,0,0.0,0.0000,31311.0000,REJECTED
5755600467261712388,2025-08-14 06:23:03.956,NEAR_USDT,TAKE_PROFIT,SELL,3.3,0,0.0,0.0000,31311.0000,REJECTED
5755600467261701727,2025-08-14 06:23:01.099,NEAR_USDT,MARKET,BUY,3.3,2.9595,3.3,9.7663,0.0000,CANCELED
5755600467261619537,2025-08-14 06:22:33.921,NEAR_USDT,MARKET,SELL,3.0,2.9569,3.0,8.8707,0.0000,FILLED
5755600467261615799,2025-08-14 06:22:32.285,NEAR_USDT,STOP_LIMIT,SELL,3.3,0,0.0,0.0000,278.0000,REJECTED
5755600467261615585,2025-08-14 06:22:32.158,NEAR_USDT,STOP_LOSS,SELL,3.3,0,0.0,0.0000,278.0000,REJECTED
5755600467261615267,2025-08-14 06:22:31.991,NEAR_USDT,TAKE_PROFIT_LIMIT,SELL,3.3,0,0.0,0.0000,313.0000,REJECTED
5755600467261614931,2025-08-14 06:22:31.817,NEAR_USDT,TAKE_PROFIT,SELL,3.3,0,0.0,0.0000,313.0000,REJECTED
5755600467261602283,2025-08-14 06:22:27.058,NEAR_USDT,MARKET,BUY,3.3,2.9595,3.3,9.7662,0.0000,CANCELED
5755600467261368122,2025-08-14 06:20:49.457,NEAR_USDT,MARKET,SELL,3.0,2.9628,3.0,8.8884,0.0000,FILLED
5755600467261366777,2025-08-14 06:20:48.521,NEAR_USDT,STOP_LIMIT,SELL,3.3,0,0.0,0.0000,278.0000,REJECTED
5755600467261366509,2025-08-14 06:20:48.383,NEAR_USDT,STOP_LOSS,SELL,3.3,0,0.0,0.0000,278.0000,REJECTED
5755600467261366307,2025-08-14 06:20:48.256,NEAR_USDT,TAKE_PROFIT_LIMIT,SELL,3.3,0,0.0,0.0000,313.0000,REJECTED
5755600467261365806,2025-08-14 06:20:48.067,NEAR_USDT,TAKE_PROFIT,SELL,3.3,0,0.0,0.0000,313.0000,REJECTED
5755600467261353667,2025-08-14 06:20:43.449,NEAR_USDT,MARKET,BUY,3.3,2.9658,3.3,9.7871,0.0000,CANCELED
5755600467260338924,2025-08-14 06:14:43.040,NEAR_USDT,MARKET,SELL,3.0,2.9814,3.0,8.9442,0.0000,FILLED
5755600467260334628,2025-08-14 06:14:42.092,NEAR_USDT,STOP_LIMIT,SELL,3.3,0,0.0,0.0000,280.0000,REJECTED
5755600467260332952,2025-08-14 06:14:41.814,NEAR_USDT,STOP_LOSS,SELL,3.3,0,0.0,0.0000,280.0000,REJECTED
5755600467260332043,2025-08-14 06:14:41.609,NEAR_USDT,TAKE_PROFIT_LIMIT,SELL,3.3,0,0.0,0.0000,316.0000,REJECTED
5755600467260331490,2025-08-14 06:14:41.475,NEAR_USDT,TAKE_PROFIT,SELL,3.3,0,0.0,0.0000,316.0000,REJECTED
5755600467260321568,2025-08-14 06:14:36.690,NEAR_USDT,MARKET,BUY,3.3,2.9846,3.3,9.8493,0.0000,CANCELED
5755600467260249569,2025-08-14 06:14:03.477,NEAR_USDT,MARKET,SELL,3.0,2.9872,3.0,8.9616,0.0000,FILLED
5755600467260246821,2025-08-14 06:14:02.324,NEAR_USDT,STOP_LIMIT,SELL,3.3,0,0.0,0.0000,280.0000,REJECTED
5755600467260246485,2025-08-14 06:14:02.123,NEAR_USDT,STOP_LOSS,SELL,3.3,0,0.0,0.0000,280.0000,REJECTED
5755600467260246328,2025-08-14 06:14:01.935,NEAR_USDT,TAKE_PROFIT_LIMIT,SELL,3.3,0,0.0,0.0000,316.0000,REJECTED
5755600467260246185,2025-08-14 06:14:01.749,NEAR_USDT,TAKE_PROFIT,SELL,3.3,0,0.0,0.0000,316.0000,REJECTED
5755600467260237329,2025-08-14 06:13:57.277,NEAR_USDT,MARKET,BUY,3.3,2.9883,3.3,9.8614,0.0000,CANCELED
5755600467260113121,2025-08-14 06:13:02.374,APT_USDT,MARKET,SELL,1.00,5.0091,1.00,5.0091,0.0000,FILLED
5755600467260110209,2025-08-14 06:13:01.384,APT_USDT,STOP_LIMIT,SELL,1.99,0,0.00,0.0000,470.0000,REJECTED
5755600467260109661,2025-08-14 06:13:01.167,APT_USDT,STOP_LOSS,SELL,1.99,0,0.00,0.0000,470.0000,REJECTED
5755600467260109103,2025-08-14 06:13:01.018,APT_USDT,TAKE_PROFIT_LIMIT,SELL,1.99,0,0.00,0.0000,530.0000,REJECTED
5755600467260108842,2025-08-14 06:13:00.858,APT_USDT,TAKE_PROFIT,SELL,1.99,0,0.00,0.0000,530.0000,REJECTED
5755600467260102132,2025-08-14 06:12:56.398,APT_USDT,MARKET,BUY,1.99,5.0133,1.99,9.9765,0.0000,CANCELED
5755600467259517371,2025-08-14 06:08:00.273,APT_USDT,MARKET,SELL,1.00,5.0091,1.00,5.0091,0.0000,FILLED
5755600467259515014,2025-08-14 06:07:59.280,APT_USDT,STOP_LIMIT,SELL,1.99,0,0.00,0.0000,470.0000,REJECTED
5755600467259514785,2025-08-14 06:07:59.136,APT_USDT,STOP_LOSS,SELL,1.99,0,0.00,0.0000,470.0000,REJECTED
5755600467259514641,2025-08-14 06:07:58.988,APT_USDT,TAKE_PROFIT_LIMIT,SELL,1.99,0,0.00,0.0000,530.0000,REJECTED
5755600467259514501,2025-08-14 06:07:58.870,APT_USDT,TAKE_PROFIT,SELL,1.99,0,0.00,0.0000,530.0000,REJECTED
5755600467259508070,2025-08-14 06:07:54.595,APT_USDT,MARKET,BUY,1.99,5.0133,1.99,9.9764,0.0000,CANCELED
5755600467259169662,2025-08-14 06:05:32.953,APT_USDT,MARKET,SELL,1.00,5.0144,1.00,5.0144,0.0000,FILLED
5755600467259166325,2025-08-14 06:05:31.897,APT_USDT,STOP_LIMIT,SELL,1.99,0,0.00,0.0000,470.0000,REJECTED
5755600467259165110,2025-08-14 06:05:31.762,APT_USDT,STOP_LOSS,SELL,1.99,0,0.00,0.0000,470.0000,REJECTED
5755600467259164201,2025-08-14 06:05:31.504,APT_USDT,TAKE_PROFIT_LIMIT,SELL,1.99,0,0.00,0.0000,530.0000,REJECTED
5755600467259163720,2025-08-14 06:05:31.274,APT_USDT,TAKE_PROFIT,SELL,1.99,0,0.00,0.0000,530.0000,REJECTED
5755600467259150334,2025-08-14 06:05:26.407,APT_USDT,MARKET,BUY,1.99,5.0218,1.99,9.9935,0.0000,CANCELED
5755600467258940255,2025-08-14 06:04:26.776,APT_USDT,MARKET,SELL,1.00,5.0009,1.00,5.0009,0.0000,FILLED
5755600467258935813,2025-08-14 06:04:25.131,APT_USDT,STOP_LIMIT,SELL,1.99,0,0.00,0.0000,470.0000,REJECTED
5755600467258935525,2025-08-14 06:04:24.945,APT_USDT,STOP_LOSS,SELL,1.99,0,0.00,0.0000,470.0000,REJECTED
5755600467258934811,2025-08-14 06:04:24.626,APT_USDT,TAKE_PROFIT_LIMIT,SELL,1.99,0,0.00,0.0000,530.0000,REJECTED
5755600467258934407,2025-08-14 06:04:24.464,APT_USDT,TAKE_PROFIT,SELL,1.99,0,0.00,0.0000,530.0000,REJECTED
5755600467258916520,2025-08-14 06:04:19.730,APT_USDT,MARKET,BUY,1.99,5.0075,1.99,9.9648,0.0000,CANCELED
5755600467166623754,2025-08-13 15:14:43.946,SOL_USDT,MARKET,SELL,0.050,196.35,0.050,9.82,0.00,FILLED
5755600467166620474,2025-08-13 15:14:41.924,SOL_USDT,STOP_LIMIT,SELL,0.050,0,0.000,0.00,18260.00,REJECTED
5755600467166620154,2025-08-13 15:14:41.730,SOL_USDT,STOP_LOSS,SELL,0.050,0,0.000,0.00,18260.00,REJECTED
5755600467166619746,2025-08-13 15:14:41.517,SOL_USDT,TAKE_PROFIT_LIMIT,SELL,0.050,0,0.000,0.00,20693.00,REJECTED
5755600467166618995,2025-08-13 15:14:41.252,SOL_USDT,TAKE_PROFIT,SELL,0.050,0,0.000,0.00,20693.00,REJECTED
5755600467166609056,2025-08-13 15:14:36.393,SOL_USDT,MARKET,BUY,0.050,196.37,0.050,9.82,0.00,CANCELED
5755600467085691027,2025-08-13 02:57:42.886,TON_USDT,MARKET,SELL,2.00,3.3956,2.00,6.7912,0.0000,FILLED
5755600467085689849,2025-08-13 02:57:41.816,TON_USDT,STOP_LOSS,SELL,2.94,0,0.00,0.0000,31798305.0000,REJECTED
5755600467085689428,2025-08-13 02:57:41.452,TON_USDT,TAKE_PROFIT,SELL,2.94,0,0.00,0.0000,35973.0000,REJECTED
5755600467085683237,2025-08-13 02:57:37.193,TON_USDT,MARKET,BUY,2.94,3.3993,2.94,9.9939,0.0000,CANCELED
5755600467082084941,2025-08-13 02:22:50.077,TON_USDT,MARKET,SELL,2.00,3.3801,2.00,6.7601,0.0000,FILLED
5755600467082083432,2025-08-13 02:22:48.914,TON_USDT,STOP_LOSS,SELL,2.92,0,0.00,0.0000,3192057.0000,REJECTED
5755600467082082653,2025-08-13 02:22:48.613,TON_USDT,TAKE_PROFIT,SELL,2.92,0,0.00,0.0000,361725.0000,REJECTED
5755600467082077342,2025-08-13 02:22:44.192,TON_USDT,MARKET,BUY,2.92,3.4159,2.92,9.9746,0.0000,CANCELED
5755600467081223317,2025-08-13 02:13:18.425,TON_USDT,MARKET,SELL,2.00,3.4392,2.00,6.8783,0.0000,FILLED
5755600467081220311,2025-08-13 02:13:16.453,TON_USDT,STOP_LOSS,SELL,2.90,0,0.00,0.0000,32249745.0000,REJECTED
5755600467081220166,2025-08-13 02:13:16.208,TON_USDT,TAKE_PROFIT,SELL,2.90,0,0.00,0.0000,3633.0000,REJECTED
5755600467081217123,2025-08-13 02:13:11.999,TON_USDT,MARKET,BUY,2.90,3.4423,2.90,9.9827,0.0000,CANCELED
5755600467078597677,2025-08-13 01:43:14.691,DOT_USDT,MARKET,SELL,2.00,4.1087,2.00,8.2174,0.0000,FILLED
5755600467078590692,2025-08-13 01:43:12.141,DOT_USDT,STOP_LOSS,SELL,2.26,0,0.00,0.0000,3865455.0000,REJECTED
5755600467078590167,2025-08-13 01:43:11.559,DOT_USDT,TAKE_PROFIT,SELL,2.26,0,0.00,0.0000,43617.0000,REJECTED
5755600467078583710,2025-08-13 01:43:07.453,DOT_USDT,MARKET,BUY,2.43,4.1103,2.43,9.9880,0.0000,CANCELED
5755600466976340199,2025-08-12 09:58:48.352,TON_USDT,MARKET,BUY,2.95,3.3797,2.95,9.9703,0.0000,CANCELED
5755600466956039203,2025-08-12 05:30:16.905,TON_USDT,MARKET,BUY,2.96,3.3706,2.96,9.9771,0.0000,CANCELED
